"[21, 2]","[22, 2]","[23, 2]","[24, 2]","[25, 2]","[26, 2]","[27, 2]","[28, 2]","[29, 2]","[30, 2]","[31, 2]","[32, 2]","[32, 1]"
"[10, 3]","[9, 3]","[9, 4]","[9, 5]","[10, 5]","[11, 5]","[12, 5]","[13, 5]","[14, 5]","[15, 5]","[16, 5]","[17, 5]","[18, 5]","[19, 5]","[20, 5]","[21, 5]","[22, 5]","[23, 5]","[23, 6]","[23, 7]","[24, 7]","[25, 7]","[26, 7]","[27, 7]","[28, 7]","[28, 8]","[28, 9]"
"[17, 7]","[18, 7]","[19, 7]","[19, 8]","[18, 8]","[17, 8]","[16, 8]","[15, 8]","[14, 8]","[13, 8]","[12, 8]","[11, 8]","[10, 8]","[9, 8]","[8, 8]","[7, 8]","[6, 8]","[5, 8]","[4, 8]","[3, 8]","[2, 8]","[1, 8]"
"[23, 7]","[23, 7]","[24, 7]","[25, 7]","[26, 7]","[27, 7]","[28, 7]","[29, 7]","[30, 7]","[31, 7]","[31, 8]"
"[23, 9]","[24, 9]","[25, 9]","[26, 9]","[27, 9]","[28, 9]","[29, 9]","[30, 9]","[31, 9]","[32, 9]","[33, 9]","[34, 9]","[35, 9]","[35, 10]"
"[23, 3]","[23, 4]","[22, 4]","[21, 4]","[20, 4]","[19, 4]","[18, 4]","[17, 4]","[16, 4]","[15, 4]","[14, 4]","[13, 4]","[12, 4]","[11, 4]","[10, 4]","[9, 4]","[8, 4]","[7, 4]","[6, 4]","[5, 4]","[5, 5]","[5, 6]","[5, 7]","[5, 8]","[5, 9]","[5, 10]"
"[17, 5]","[17, 6]","[16, 6]","[15, 6]"
"[26, 2]","[27, 2]","[28, 2]","[29, 2]","[29, 3]","[28, 3]","[27, 3]","[26, 3]","[25, 3]","[24, 3]","[23, 3]","[23, 4]","[23, 5]","[23, 6]","[23, 7]","[23, 8]","[22, 8]","[21, 8]","[20, 8]"
"[33, 4]","[32, 4]","[32, 3]","[32, 2]","[32, 1]","[31, 1]","[30, 1]","[29, 1]","[28, 1]","[27, 1]","[26, 1]","[25, 1]","[24, 1]","[23, 1]","[22, 1]","[21, 1]","[20, 1]"
"[7, 9]","[8, 9]","[9, 9]","[10, 9]","[11, 9]","[12, 9]","[13, 9]","[14, 9]","[15, 9]","[16, 9]","[17, 9]"
"[29, 9]","[29, 10]","[29, 11]","[29, 12]","[28, 12]","[27, 12]","[26, 12]","[25, 12]","[24, 12]","[23, 12]","[22, 12]","[21, 12]","[20, 12]","[19, 12]","[18, 12]","[17, 12]","[16, 12]","[15, 12]","[14, 12]","[13, 12]"
"[19, 2]","[20, 2]","[21, 2]","[22, 2]","[23, 2]","[23, 3]","[23, 4]","[23, 5]","[23, 6]","[23, 7]","[23, 8]","[23, 9]"
"[18, 9]","[19, 9]","[20, 9]","[21, 9]","[22, 9]","[22, 8]","[22, 7]","[22, 6]","[22, 5]","[22, 4]","[23, 4]","[24, 4]","[25, 4]","[26, 4]","[27, 4]","[28, 4]","[29, 4]","[30, 4]","[31, 4]","[32, 4]","[33, 4]","[34, 4]","[35, 4]","[36, 4]","[37, 4]","[38, 4]","[38, 3]","[37, 3]","[36, 3]"
"[14, 6]","[13, 6]","[13, 7]","[14, 7]","[15, 7]","[15, 8]","[14, 8]","[13, 8]"
"[43, 1]","[42, 1]","[41, 1]","[40, 1]","[39, 1]","[38, 1]","[37, 1]","[36, 1]","[35, 1]","[34, 1]","[33, 1]","[32, 1]","[31, 1]","[30, 1]","[29, 1]","[28, 1]","[27, 1]","[26, 1]","[25, 1]","[25, 2]","[25, 3]","[25, 4]","[25, 5]","[25, 6]","[25, 7]","[25, 8]","[24, 8]","[23, 8]","[22, 8]","[21, 8]","[20, 8]"
"[25, 4]","[25, 5]","[26, 5]","[27, 5]","[28, 5]","[29, 5]","[30, 5]","[31, 5]","[32, 5]","[33, 5]","[34, 5]","[34, 4]","[35, 4]","[36, 4]","[37, 4]","[38, 4]","[39, 4]","[40, 4]","[41, 4]","[42, 4]","[43, 4]","[44, 4]","[44, 3]","[44, 2]","[45, 2]","[46, 2]"
"[32, 9]","[33, 9]","[34, 9]","[34, 8]","[33, 8]","[32, 8]","[31, 8]","[30, 8]","[29, 8]","[28, 8]","[27, 8]","[26, 8]","[25, 8]","[24, 8]","[23, 8]","[22, 8]","[21, 8]","[20, 8]","[19, 8]","[18, 8]","[17, 8]","[16, 8]","[15, 8]","[14, 8]","[13, 8]","[12, 8]","[12, 7]"
"[30, 8]","[29, 8]","[28, 8]","[27, 8]","[26, 8]","[25, 8]","[24, 8]","[23, 8]","[22, 8]","[21, 8]","[20, 8]","[19, 8]","[18, 8]","[17, 8]","[16, 8]","[15, 8]","[14, 8]","[13, 8]","[12, 8]","[11, 8]","[10, 8]","[9, 8]","[8, 8]","[7, 8]","[7, 9]","[7, 10]"
"[9, 3]","[8, 3]","[7, 3]","[7, 4]","[7, 5]","[7, 6]","[6, 6]","[5, 6]","[4, 6]","[3, 6]","[2, 6]","[1, 6]"
"[30, 10]","[29, 10]","[28, 10]","[27, 10]","[26, 10]","[25, 10]","[24, 10]","[23, 10]","[22, 10]","[21, 10]","[20, 10]","[19, 10]","[18, 10]","[17, 10]","[16, 10]","[15, 10]","[14, 10]","[13, 10]","[12, 10]","[11, 10]","[10, 10]","[9, 10]"
